"Dataset","Tissue","Species","Method","LLMBackend","LLMModelID","Replicate","RefinementSelector","RefinementBudgetK","Bin","BinLower","BinUpper","N","Coverage","MeanConfidence","Accuracy","AbsCalibrationError"
"MuraroPancreas","Pancreas","Human","DeepSeekCell-Evidence","deepseek","deepseek-chat",1,"none",0,8,0.7,0.8,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-Evidence","deepseek","deepseek-chat",1,"none",0,9,0.8,0.9,2,0.181818181818182,0.9,1,0.1
"MuraroPancreas","Pancreas","Human","DeepSeekCell-Evidence","deepseek","deepseek-chat",1,"none",0,10,0.9,1,8,0.727272727272727,0.95,0.875,0.075
"MuraroPancreas","Pancreas","Human","DeepSeekCell-Calibrated","deepseek","deepseek-chat",1,"none",0,1,0,0.1,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-Calibrated","deepseek","deepseek-chat",1,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-Calibrated","deepseek","deepseek-chat",1,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-Calibrated","deepseek","deepseek-chat",1,"none",0,4,0.3,0.4,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-Calibrated","deepseek","deepseek-chat",1,"none",0,5,0.4,0.5,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-Calibrated","deepseek","deepseek-chat",1,"none",0,6,0.5,0.6,1,0.0909090909090909,0.545,0,0.545
"MuraroPancreas","Pancreas","Human","DeepSeekCell-Calibrated","deepseek","deepseek-chat",1,"none",0,7,0.6,0.7,1,0.0909090909090909,0.69,1,0.31
"MuraroPancreas","Pancreas","Human","DeepSeekCell-Calibrated","deepseek","deepseek-chat",1,"none",0,8,0.7,0.8,2,0.181818181818182,0.7535,1,0.2465
"MuraroPancreas","Pancreas","Human","DeepSeekCell-Calibrated","deepseek","deepseek-chat",1,"none",0,9,0.8,0.9,7,0.636363636363636,0.835428571428571,0.857142857142857,0.0217142857142857
"MuraroPancreas","Pancreas","Human","DeepSeekCell-Calibrated","deepseek","deepseek-chat",1,"none",0,10,0.9,1,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-SelfRefined","deepseek","deepseek-chat",1,"evidence-k",0,1,0,0.1,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-SelfRefined","deepseek","deepseek-chat",1,"evidence-k",0,2,0.1,0.2,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-SelfRefined","deepseek","deepseek-chat",1,"evidence-k",0,3,0.2,0.3,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-SelfRefined","deepseek","deepseek-chat",1,"evidence-k",0,4,0.3,0.4,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-SelfRefined","deepseek","deepseek-chat",1,"evidence-k",0,5,0.4,0.5,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-SelfRefined","deepseek","deepseek-chat",1,"evidence-k",0,6,0.5,0.6,1,0.0909090909090909,0.545,0,0.545
"MuraroPancreas","Pancreas","Human","DeepSeekCell-SelfRefined","deepseek","deepseek-chat",1,"evidence-k",0,7,0.6,0.7,1,0.0909090909090909,0.69,1,0.31
"MuraroPancreas","Pancreas","Human","DeepSeekCell-SelfRefined","deepseek","deepseek-chat",1,"evidence-k",0,8,0.7,0.8,2,0.181818181818182,0.7535,1,0.2465
"MuraroPancreas","Pancreas","Human","DeepSeekCell-SelfRefined","deepseek","deepseek-chat",1,"evidence-k",0,9,0.8,0.9,7,0.636363636363636,0.835428571428571,0.857142857142857,0.0217142857142857
"MuraroPancreas","Pancreas","Human","DeepSeekCell-SelfRefined","deepseek","deepseek-chat",1,"evidence-k",0,10,0.9,1,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-RandomK","deepseek","deepseek-chat",1,"random-k",0,1,0,0.1,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-RandomK","deepseek","deepseek-chat",1,"random-k",0,2,0.1,0.2,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-RandomK","deepseek","deepseek-chat",1,"random-k",0,3,0.2,0.3,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-RandomK","deepseek","deepseek-chat",1,"random-k",0,4,0.3,0.4,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-RandomK","deepseek","deepseek-chat",1,"random-k",0,5,0.4,0.5,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-RandomK","deepseek","deepseek-chat",1,"random-k",0,6,0.5,0.6,1,0.0909090909090909,0.545,0,0.545
"MuraroPancreas","Pancreas","Human","DeepSeekCell-RandomK","deepseek","deepseek-chat",1,"random-k",0,7,0.6,0.7,1,0.0909090909090909,0.69,1,0.31
"MuraroPancreas","Pancreas","Human","DeepSeekCell-RandomK","deepseek","deepseek-chat",1,"random-k",0,8,0.7,0.8,2,0.181818181818182,0.7535,1,0.2465
"MuraroPancreas","Pancreas","Human","DeepSeekCell-RandomK","deepseek","deepseek-chat",1,"random-k",0,9,0.8,0.9,7,0.636363636363636,0.835428571428571,0.857142857142857,0.0217142857142857
"MuraroPancreas","Pancreas","Human","DeepSeekCell-RandomK","deepseek","deepseek-chat",1,"random-k",0,10,0.9,1,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-ConfidenceK","deepseek","deepseek-chat",1,"confidence-k",0,1,0,0.1,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-ConfidenceK","deepseek","deepseek-chat",1,"confidence-k",0,2,0.1,0.2,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-ConfidenceK","deepseek","deepseek-chat",1,"confidence-k",0,3,0.2,0.3,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-ConfidenceK","deepseek","deepseek-chat",1,"confidence-k",0,4,0.3,0.4,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-ConfidenceK","deepseek","deepseek-chat",1,"confidence-k",0,5,0.4,0.5,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-ConfidenceK","deepseek","deepseek-chat",1,"confidence-k",0,6,0.5,0.6,1,0.0909090909090909,0.545,0,0.545
"MuraroPancreas","Pancreas","Human","DeepSeekCell-ConfidenceK","deepseek","deepseek-chat",1,"confidence-k",0,7,0.6,0.7,1,0.0909090909090909,0.69,1,0.31
"MuraroPancreas","Pancreas","Human","DeepSeekCell-ConfidenceK","deepseek","deepseek-chat",1,"confidence-k",0,8,0.7,0.8,2,0.181818181818182,0.7535,1,0.2465
"MuraroPancreas","Pancreas","Human","DeepSeekCell-ConfidenceK","deepseek","deepseek-chat",1,"confidence-k",0,9,0.8,0.9,7,0.636363636363636,0.835428571428571,0.857142857142857,0.0217142857142857
"MuraroPancreas","Pancreas","Human","DeepSeekCell-ConfidenceK","deepseek","deepseek-chat",1,"confidence-k",0,10,0.9,1,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-NoOntologyK","deepseek","deepseek-chat",1,"evidence-no-ontology-k",0,1,0,0.1,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-NoOntologyK","deepseek","deepseek-chat",1,"evidence-no-ontology-k",0,2,0.1,0.2,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-NoOntologyK","deepseek","deepseek-chat",1,"evidence-no-ontology-k",0,3,0.2,0.3,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-NoOntologyK","deepseek","deepseek-chat",1,"evidence-no-ontology-k",0,4,0.3,0.4,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-NoOntologyK","deepseek","deepseek-chat",1,"evidence-no-ontology-k",0,5,0.4,0.5,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-NoOntologyK","deepseek","deepseek-chat",1,"evidence-no-ontology-k",0,6,0.5,0.6,1,0.0909090909090909,0.545,0,0.545
"MuraroPancreas","Pancreas","Human","DeepSeekCell-NoOntologyK","deepseek","deepseek-chat",1,"evidence-no-ontology-k",0,7,0.6,0.7,1,0.0909090909090909,0.69,1,0.31
"MuraroPancreas","Pancreas","Human","DeepSeekCell-NoOntologyK","deepseek","deepseek-chat",1,"evidence-no-ontology-k",0,8,0.7,0.8,2,0.181818181818182,0.7535,1,0.2465
"MuraroPancreas","Pancreas","Human","DeepSeekCell-NoOntologyK","deepseek","deepseek-chat",1,"evidence-no-ontology-k",0,9,0.8,0.9,7,0.636363636363636,0.835428571428571,0.857142857142857,0.0217142857142857
"MuraroPancreas","Pancreas","Human","DeepSeekCell-NoOntologyK","deepseek","deepseek-chat",1,"evidence-no-ontology-k",0,10,0.9,1,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-FullRefined","deepseek","deepseek-chat",1,"full",11,1,0,0.1,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-FullRefined","deepseek","deepseek-chat",1,"full",11,2,0.1,0.2,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-FullRefined","deepseek","deepseek-chat",1,"full",11,3,0.2,0.3,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-FullRefined","deepseek","deepseek-chat",1,"full",11,4,0.3,0.4,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-FullRefined","deepseek","deepseek-chat",1,"full",11,5,0.4,0.5,1,0.0909090909090909,0.49,0,0.49
"MuraroPancreas","Pancreas","Human","DeepSeekCell-FullRefined","deepseek","deepseek-chat",1,"full",11,6,0.5,0.6,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-FullRefined","deepseek","deepseek-chat",1,"full",11,7,0.6,0.7,1,0.0909090909090909,0.69,1,0.31
"MuraroPancreas","Pancreas","Human","DeepSeekCell-FullRefined","deepseek","deepseek-chat",1,"full",11,8,0.7,0.8,3,0.272727272727273,0.755666666666667,0.666666666666667,0.0890000000000001
"MuraroPancreas","Pancreas","Human","DeepSeekCell-FullRefined","deepseek","deepseek-chat",1,"full",11,9,0.8,0.9,6,0.545454545454545,0.833833333333333,1,0.166166666666667
"MuraroPancreas","Pancreas","Human","DeepSeekCell-FullRefined","deepseek","deepseek-chat",1,"full",11,10,0.9,1,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeek-Plain","deepseek","deepseek-chat",1,"none",0,1,0,0.1,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeek-Plain","deepseek","deepseek-chat",1,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeek-Plain","deepseek","deepseek-chat",1,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeek-Plain","deepseek","deepseek-chat",1,"none",0,4,0.3,0.4,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeek-Plain","deepseek","deepseek-chat",1,"none",0,5,0.4,0.5,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeek-Plain","deepseek","deepseek-chat",1,"none",0,6,0.5,0.6,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeek-Plain","deepseek","deepseek-chat",1,"none",0,7,0.6,0.7,1,0.0666666666666667,0.7,1,0.3
"TasicBrain","Brain","Mouse","DeepSeek-Plain","deepseek","deepseek-chat",1,"none",0,8,0.7,0.8,3,0.2,0.8,1,0.2
"TasicBrain","Brain","Mouse","DeepSeek-Plain","deepseek","deepseek-chat",1,"none",0,9,0.8,0.9,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeek-Plain","deepseek","deepseek-chat",1,"none",0,10,0.9,1,11,0.733333333333333,0.95,1,0.05
"TasicBrain","Brain","Mouse","DeepSeekCell-Evidence","deepseek","deepseek-chat",1,"none",0,1,0,0.1,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-Evidence","deepseek","deepseek-chat",1,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-Evidence","deepseek","deepseek-chat",1,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-Evidence","deepseek","deepseek-chat",1,"none",0,4,0.3,0.4,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-Evidence","deepseek","deepseek-chat",1,"none",0,5,0.4,0.5,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-Evidence","deepseek","deepseek-chat",1,"none",0,6,0.5,0.6,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-Evidence","deepseek","deepseek-chat",1,"none",0,7,0.6,0.7,1,0.0666666666666667,0.7,1,0.3
"TasicBrain","Brain","Mouse","DeepSeekCell-Evidence","deepseek","deepseek-chat",1,"none",0,8,0.7,0.8,3,0.2,0.8,1,0.2
"TasicBrain","Brain","Mouse","DeepSeekCell-Evidence","deepseek","deepseek-chat",1,"none",0,9,0.8,0.9,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-Evidence","deepseek","deepseek-chat",1,"none",0,10,0.9,1,11,0.733333333333333,0.95,1,0.05
"TasicBrain","Brain","Mouse","DeepSeekCell-Calibrated","deepseek","deepseek-chat",1,"none",0,1,0,0.1,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-Calibrated","deepseek","deepseek-chat",1,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-Calibrated","deepseek","deepseek-chat",1,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-Calibrated","deepseek","deepseek-chat",1,"none",0,4,0.3,0.4,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-Calibrated","deepseek","deepseek-chat",1,"none",0,5,0.4,0.5,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-Calibrated","deepseek","deepseek-chat",1,"none",0,6,0.5,0.6,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-Calibrated","deepseek","deepseek-chat",1,"none",0,7,0.6,0.7,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-Calibrated","deepseek","deepseek-chat",1,"none",0,8,0.7,0.8,5,0.333333333333333,0.7804,1,0.2196
"TasicBrain","Brain","Mouse","DeepSeekCell-Calibrated","deepseek","deepseek-chat",1,"none",0,9,0.8,0.9,8,0.533333333333333,0.831875,1,0.168125
"TasicBrain","Brain","Mouse","DeepSeekCell-Calibrated","deepseek","deepseek-chat",1,"none",0,10,0.9,1,2,0.133333333333333,0.941,1,0.0590000000000001
"TasicBrain","Brain","Mouse","DeepSeekCell-SelfRefined","deepseek","deepseek-chat",1,"evidence-k",0,1,0,0.1,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-SelfRefined","deepseek","deepseek-chat",1,"evidence-k",0,2,0.1,0.2,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-SelfRefined","deepseek","deepseek-chat",1,"evidence-k",0,3,0.2,0.3,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-SelfRefined","deepseek","deepseek-chat",1,"evidence-k",0,4,0.3,0.4,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-SelfRefined","deepseek","deepseek-chat",1,"evidence-k",0,5,0.4,0.5,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-SelfRefined","deepseek","deepseek-chat",1,"evidence-k",0,6,0.5,0.6,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-SelfRefined","deepseek","deepseek-chat",1,"evidence-k",0,7,0.6,0.7,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-SelfRefined","deepseek","deepseek-chat",1,"evidence-k",0,8,0.7,0.8,5,0.333333333333333,0.7804,1,0.2196
"TasicBrain","Brain","Mouse","DeepSeekCell-SelfRefined","deepseek","deepseek-chat",1,"evidence-k",0,9,0.8,0.9,8,0.533333333333333,0.831875,1,0.168125
"TasicBrain","Brain","Mouse","DeepSeekCell-SelfRefined","deepseek","deepseek-chat",1,"evidence-k",0,10,0.9,1,2,0.133333333333333,0.941,1,0.0590000000000001
"TasicBrain","Brain","Mouse","DeepSeekCell-RandomK","deepseek","deepseek-chat",1,"random-k",0,1,0,0.1,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-RandomK","deepseek","deepseek-chat",1,"random-k",0,2,0.1,0.2,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-RandomK","deepseek","deepseek-chat",1,"random-k",0,3,0.2,0.3,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-RandomK","deepseek","deepseek-chat",1,"random-k",0,4,0.3,0.4,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-RandomK","deepseek","deepseek-chat",1,"random-k",0,5,0.4,0.5,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-RandomK","deepseek","deepseek-chat",1,"random-k",0,6,0.5,0.6,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-RandomK","deepseek","deepseek-chat",1,"random-k",0,7,0.6,0.7,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-RandomK","deepseek","deepseek-chat",1,"random-k",0,8,0.7,0.8,5,0.333333333333333,0.7804,1,0.2196
"TasicBrain","Brain","Mouse","DeepSeekCell-RandomK","deepseek","deepseek-chat",1,"random-k",0,9,0.8,0.9,8,0.533333333333333,0.831875,1,0.168125
"TasicBrain","Brain","Mouse","DeepSeekCell-RandomK","deepseek","deepseek-chat",1,"random-k",0,10,0.9,1,2,0.133333333333333,0.941,1,0.0590000000000001
"TasicBrain","Brain","Mouse","DeepSeekCell-ConfidenceK","deepseek","deepseek-chat",1,"confidence-k",0,1,0,0.1,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-ConfidenceK","deepseek","deepseek-chat",1,"confidence-k",0,2,0.1,0.2,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-ConfidenceK","deepseek","deepseek-chat",1,"confidence-k",0,3,0.2,0.3,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-ConfidenceK","deepseek","deepseek-chat",1,"confidence-k",0,4,0.3,0.4,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-ConfidenceK","deepseek","deepseek-chat",1,"confidence-k",0,5,0.4,0.5,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-ConfidenceK","deepseek","deepseek-chat",1,"confidence-k",0,6,0.5,0.6,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-ConfidenceK","deepseek","deepseek-chat",1,"confidence-k",0,7,0.6,0.7,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-ConfidenceK","deepseek","deepseek-chat",1,"confidence-k",0,8,0.7,0.8,5,0.333333333333333,0.7804,1,0.2196
"TasicBrain","Brain","Mouse","DeepSeekCell-ConfidenceK","deepseek","deepseek-chat",1,"confidence-k",0,9,0.8,0.9,8,0.533333333333333,0.831875,1,0.168125
"TasicBrain","Brain","Mouse","DeepSeekCell-ConfidenceK","deepseek","deepseek-chat",1,"confidence-k",0,10,0.9,1,2,0.133333333333333,0.941,1,0.0590000000000001
"TasicBrain","Brain","Mouse","DeepSeekCell-NoOntologyK","deepseek","deepseek-chat",1,"evidence-no-ontology-k",0,1,0,0.1,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-NoOntologyK","deepseek","deepseek-chat",1,"evidence-no-ontology-k",0,2,0.1,0.2,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-NoOntologyK","deepseek","deepseek-chat",1,"evidence-no-ontology-k",0,3,0.2,0.3,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-NoOntologyK","deepseek","deepseek-chat",1,"evidence-no-ontology-k",0,4,0.3,0.4,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-NoOntologyK","deepseek","deepseek-chat",1,"evidence-no-ontology-k",0,5,0.4,0.5,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-NoOntologyK","deepseek","deepseek-chat",1,"evidence-no-ontology-k",0,6,0.5,0.6,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-NoOntologyK","deepseek","deepseek-chat",1,"evidence-no-ontology-k",0,7,0.6,0.7,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-NoOntologyK","deepseek","deepseek-chat",1,"evidence-no-ontology-k",0,8,0.7,0.8,5,0.333333333333333,0.7804,1,0.2196
"TasicBrain","Brain","Mouse","DeepSeekCell-NoOntologyK","deepseek","deepseek-chat",1,"evidence-no-ontology-k",0,9,0.8,0.9,8,0.533333333333333,0.831875,1,0.168125
"TasicBrain","Brain","Mouse","DeepSeekCell-NoOntologyK","deepseek","deepseek-chat",1,"evidence-no-ontology-k",0,10,0.9,1,2,0.133333333333333,0.941,1,0.0590000000000001
"TasicBrain","Brain","Mouse","DeepSeekCell-FullRefined","deepseek","deepseek-chat",1,"full",15,1,0,0.1,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-FullRefined","deepseek","deepseek-chat",1,"full",15,2,0.1,0.2,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-FullRefined","deepseek","deepseek-chat",1,"full",15,3,0.2,0.3,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-FullRefined","deepseek","deepseek-chat",1,"full",15,4,0.3,0.4,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-FullRefined","deepseek","deepseek-chat",1,"full",15,5,0.4,0.5,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-FullRefined","deepseek","deepseek-chat",1,"full",15,6,0.5,0.6,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-FullRefined","deepseek","deepseek-chat",1,"full",15,7,0.6,0.7,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-FullRefined","deepseek","deepseek-chat",1,"full",15,8,0.7,0.8,5,0.333333333333333,0.7804,1,0.2196
"TasicBrain","Brain","Mouse","DeepSeekCell-FullRefined","deepseek","deepseek-chat",1,"full",15,9,0.8,0.9,8,0.533333333333333,0.831875,1,0.168125
"TasicBrain","Brain","Mouse","DeepSeekCell-FullRefined","deepseek","deepseek-chat",1,"full",15,10,0.9,1,2,0.133333333333333,0.941,1,0.0590000000000001
"ZeiselBrain","Brain","Mouse","DeepSeek-Plain","deepseek","deepseek-chat",1,"none",0,1,0,0.1,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeek-Plain","deepseek","deepseek-chat",1,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeek-Plain","deepseek","deepseek-chat",1,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeek-Plain","deepseek","deepseek-chat",1,"none",0,4,0.3,0.4,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeek-Plain","deepseek","deepseek-chat",1,"none",0,5,0.4,0.5,1,0.0625,0.5,0,0.5
"ZeiselBrain","Brain","Mouse","DeepSeek-Plain","deepseek","deepseek-chat",1,"none",0,6,0.5,0.6,1,0.0625,0.6,0,0.6
"ZeiselBrain","Brain","Mouse","DeepSeek-Plain","deepseek","deepseek-chat",1,"none",0,7,0.6,0.7,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeek-Plain","deepseek","deepseek-chat",1,"none",0,8,0.7,0.8,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeek-Plain","deepseek","deepseek-chat",1,"none",0,9,0.8,0.9,5,0.3125,0.9,0.6,0.3
"ZeiselBrain","Brain","Mouse","DeepSeek-Plain","deepseek","deepseek-chat",1,"none",0,10,0.9,1,9,0.5625,0.963333333333333,0.888888888888889,0.0744444444444444
"ZeiselBrain","Brain","Mouse","DeepSeekCell-Evidence","deepseek","deepseek-chat",1,"none",0,1,0,0.1,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-Evidence","deepseek","deepseek-chat",1,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-Evidence","deepseek","deepseek-chat",1,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-Evidence","deepseek","deepseek-chat",1,"none",0,4,0.3,0.4,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-Evidence","deepseek","deepseek-chat",1,"none",0,5,0.4,0.5,1,0.0625,0.5,0,0.5
"ZeiselBrain","Brain","Mouse","DeepSeekCell-Evidence","deepseek","deepseek-chat",1,"none",0,6,0.5,0.6,1,0.0625,0.6,0,0.6
"ZeiselBrain","Brain","Mouse","DeepSeekCell-Evidence","deepseek","deepseek-chat",1,"none",0,7,0.6,0.7,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-Evidence","deepseek","deepseek-chat",1,"none",0,8,0.7,0.8,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-Evidence","deepseek","deepseek-chat",1,"none",0,9,0.8,0.9,5,0.3125,0.9,0.6,0.3
"ZeiselBrain","Brain","Mouse","DeepSeekCell-Evidence","deepseek","deepseek-chat",1,"none",0,10,0.9,1,9,0.5625,0.963333333333333,0.888888888888889,0.0744444444444444
"ZeiselBrain","Brain","Mouse","DeepSeekCell-Calibrated","deepseek","deepseek-chat",1,"none",0,1,0,0.1,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-Calibrated","deepseek","deepseek-chat",1,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-Calibrated","deepseek","deepseek-chat",1,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-Calibrated","deepseek","deepseek-chat",1,"none",0,4,0.3,0.4,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-Calibrated","deepseek","deepseek-chat",1,"none",0,5,0.4,0.5,2,0.125,0.4745,0,0.4745
"ZeiselBrain","Brain","Mouse","DeepSeekCell-Calibrated","deepseek","deepseek-chat",1,"none",0,6,0.5,0.6,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-Calibrated","deepseek","deepseek-chat",1,"none",0,7,0.6,0.7,0,0,NA,NA,NA
